kalimat,label
duh kpai tidak ngotak amat,3
kasian produk dari tembakau keberadaanya ditekan tekan tapi cukainya diharap betul,1
setuju lebih baik alihkan anggaran itu untuk bantu reboisasi alam yang sudah runyam baik darat laut maupun udara,1
setuju dengan jarum hentikan saja,1
saya yakin kalau anak ini kelak kalau benar jadi olahragawan tidak akan merokok banyak hal lain mengenai hak anak yang kpai harus pikirkan,1
kpai berlindung atas nama uu sama saja bung mbok dipahami dulu makna eksploitasi itu yang seperti apa,1
bulutangkis kebanggaan indonesia maka ada misi khusus untuk menghancurkan akarnya,1
kalau sudah gini cuci tangan sudah,1
pasto ada anak kpai yang tidak lolos pb jarum makanya nglarang t,1
yah ganti aja kpi yang support dananya sanggup tidak,1
kpai banyak tingkah mirip sama oknum kpk yang takut lahan bisnisnya berkurang kalo uu kpk di revisi,1
menjadi seperti kevin sanjaya dan hendra setiawan adalah mimpi untuk anak indonesia jago bulutangkis dan banyak uang kaya sekarang mimpi itu dimatikan oleh kpai,1
kalau kpai dijual dibeli tuh sama djarum biar tidak rese tidak jelas kayak gini,3
anak jadi suporter bola aja makin menggila tuh apalagi pas lawan malaysia,1
kpai jadi engga enak hati dihujat kanan kiri itulah akibat kurang bijaksana dalam membaca peraturan,1
kok saya sempat berfikir kalo kpai dipihak asing soalnya dampaknya bisa membuat bulu tangkis kita mundur tahun,1
kpai kpi komnas ham bubarin aja cuma pembela teroris hti dan opm,1
lebay tidak ada kerjaan lain seharusnya hal yang positif seperti ini didukung masalah penggunaan anak dibawah umur untuk mensponsori produk rokok itu tergantung dari cari pandang orang yang lihat itu sendiri dan bagaimana orang tua mendidik anak anaknya,1
di indo mah semua yang bener jadi salah yang salah jadi bener gmn mau maju,1
tidak ada tampang pintarnya sama sekali muka orang kpai,1
sanggup tidak pemerintah bina atlit dini tanpa seponsor,1
kpi bertanggung jawab dengan penuruan kualitas pebulutangkis indonesia di masa mendatang,1
seharusnya pb djarum dan kpai mengikuti kata si maha benar,1
setuju lagi dan lagi aturan di negeri ini bikin pengusaha ogah berinvestsi,1
lho katanya pb djarum cuma meng eksploitasi anak anak gimana sih anak nya pernah audisi tidak keterima jangan jangan nih,1
gara kpai bulutangkis akan menyusul sepakbola,1
kpai lagi berusaha untuk memghindar dari tanggung jawab,1
bye bye prestasi bulutangkis,1
ya sudah skrg silahkan kpai yang mengurusi bakat anak indonesia jangan cuman nyinyir cari panggung,1
biar kpai sendiri aja yang cari bibit bulu tangkis indonesia,1
kpai habis buat masalah langsung buang badan,1
kpai ingin anak indonesia jadi taliban,1
kasih smash aja tuh ketua kpai nya kalo tidak suruh lawan lindan aja sendirian dikata gampang kali ngelatih anak sampai bisa jadi juara,1
tahukah kpai sudah menghancurkan mimpi ribuan anak anak yang tidak mampu dan berprestasi yang bahkan negara saja tidak sanggup memnerikan sentuhan sebaik apa yang perusahaan jarum berikan sebuah perusahaan yang berkontribusi untuk negara dan bangsanya kok malah dituduh yang tidak tidak,1
minta setoran yee,1
mendukung pb djarum dalam menghentikan audisi bulutangkis sekarang konsen saja ke klub djarum kalau memang berhadapan dengan aturan knapa tidak bikin usulan agar peraturan tersebut direvisi,1
bubarkan kpai tidak ada kontribusi untuk bangsa,1
ribet kenapa tidak dari pas tuh pp keluar sudah bagus pb djarum jaring atlit dari usia dini bagaimana nasib bulutangkis indonesia kepentok aturan mulu pak jokowi tolong delegasikan menpora buat bahas ini semoga smp ke bapak presiden,1
emang susah,1
jujur pb djarum itu brand nya sudah diatas dari rokok djarum itu kalo saya ya secara saya tidak perokok jika pb djarum sudah lepas dari image rokok tetapi image gudang atlet bulutangkis,1
kpai cari panggung salah satu yang mau dibubarkan soalnya kemarin kemarin kemana suaranya contoh itu ada idol junior dll,1
tahun ini kpai harus dpt penghargaan sebagai pahlawan yang membela anak keren kan,1
tenang anak ikut audisi penyanyi lagu dewasa atau casting sinetron alay aja kpi tidak melarang kok,1
kpai mohon pikir dulu sebelum komentar anda telah mematikan mimpi anak anak indonesia untuk menjadi atlet,1
kpai tidak becus banyak anak dijalan terlantar bisa nya cuma komen nyinyir giliran ada perusahaan yang mau membina bakat di nyinyirin kalo djarum nyari bakat anak anak di luar negeri nyinyir lagi,3
yang bener itu tutup ajah perusahaan rokok di indonesia bikin orang boros dan merusak kesehatan,1
giliran uda rame langsung ngeles pake alesan terbentur regulasi eh yang berkotek awalnya kan kpai tanggung jawab ama omongan kalian bikin gaduh aja jadinya,1
kalau ada anak pakai baju kalimat tauhid bagaimana kpai,1
kpai lsm cuma cari duit kumpulan orang orang tak berguna,1
kpai tidak dapet setoran kali nihh,1
kpai tidak ada kerjaan sih cari masalah akhirnya biar kaya orang kerja,1
kepinteran banyak audisi anak yang tidak sebermanfaat ini audisi nyanyi audisi lawak tidak minta distop juga,1
kpai harus bertanggung jawab dan harus ada pembinaan bulu tangkis yang diselenggarakan sekelas djarum hayo lo,1
intinya Cuma kpai mau jatah preman ada harga ada rupa haha dsr mafia,1
eksploitasi anak justru kpi yang eksploitasi atas nama anak anak anak tidak butuh kpi,1
kalau para orang orang yang sudah punya kavling sory diberi kesempatan ya semua bakal kacau,1
ganti pb benang aja amann,1
intinya trus bikin polemik ud di ude,1
bubarkankpai,1
kamu kami tegaskan bahwa jangan seolah olah kpai yang melarang lah situ kan yang mau jadi pahlawan pelindung anak indonesia konsisten dengan ucapan jangan lempar bola gentle hadapi rakyat yang tidak setuju dengan pernyataan kpai pb djarum eksploitasi anak,1
katanya kpai mendukung pengembangan bakat anak indonesia bagaimana cara mendukungnya sudah adakah wujud kerja mendukungnya yang nyata,1
awas nanti kpai jadi komisi penghancur atlet indonesia sudah lebih tahun bulutangkis jadi pengharum nama indonesia di internasional karena jasa djarum presiden juga bilang kalau ada peraturan yang menghambat kemajuan bangsa ya aturannya yang harus diganti,1
kpai ama komnas ham gilanya,1
ekploitasi anak kpai gimana sih latihan bulu tangkis memang harus sedini mungkin asal bunyi neh kpai,1
kedepan kpai harap buat sistem audisi bulutangkis sendiri payah,1
rip prestasi masa depan bulutangkis indonesia,1
sudah lah sangat berjasa untuk sumba gsih ke negara dengan menhadirkan pahlawan pahlawan olahraga indonesia eh malah cuman dipandang rendah sama orang yang berpikir dia punya wewenang,1
sekarang malah nyalahin uu nya mau cuci tangan ya pb djarum itu institusi bukan sponsor mana pernah atlit nya ditargetin suruh jualan rokok,1
kpai mending urus anak jalanan msh banyak tuh yang butuh bantuan,1
kpai tadinya ingin dapat pulus dari jarum rasain kamu dihujat orang banyak,1
kpai komisi perlindungan an indonesia tidak ada gunanya bubarkan saja,3
kpai tidak ada kerjaan lain lagi,1
kpai kurang kerjaan ya,1
yang elegan dikit lah kalau cari sampingan cuma sponsor,1
kenapa baru tahun ini saja tidak dari awal tidak dapet sumbangan dari djarum yah,1
coba sih kpai bisa bikin prestasi apa,1
ngapain kpai ngurusin bulutangkis yang sudah jelas jelas mengharumkan nama indonesia urusin aja tuh anak anak yang dieksploitasi jadi pengemis jalanan dasar dungu,3
silahkan kpai menyelenggarakan audisi bulu tangkis sendiri,1
setuju dengan pb jarum sudah jelas perusahaan ini fokus terus gerakkan olahraga bulutangkis sejak dulu dana untuk bulutangkis itu salurkan saja untuk hal lain saja dan itu terserah pb jarum,1
intinya ini ada provokator di tubuh kpai,1
anak yang berbakat cuma pake kaos djarum kok dilarang kalau mau dilarang tuh anak yang tampil di iklan ikut maen film layar lebar dan sinetron yang tidak ada mutunya,1
bulutangkis termasuk salah satu cara pengentasan kemiskinan bagaimana seorang mimpi anak membahagiakan keluarga menaikkan haji orang tuanya bisa terwujud dan secara tradisional dan konsisten hanya cabang bulutangkis lah yang bisa mengharumkan nama negara,1
kpai jaman siapa hayo yang ngaco gini,1
kpai mikir,1
kpai merasa yang paling benar ya jasa pb djarum mengharumkan indonesia lewat bulutangkis lebih besar dari kontribusi kpai hidun djarum,1
kalau menurut saya oknum kpai yang cari panggung dengan memanfaatkan anak,1
buzzer pabrik rokok pada ngamuk wkwk,1
speechless apa peran kpai untuk mengembangkan bakat anak apa pencapainnya bagus kalo dihentikan biar kita tahu seberapa banyak anak indonesia yang kecewa sejauh mana bulutangkis indonesia bisa bicara di kancah dunia mulai sekarang anak anak jangan boleh nonton kevin sanjaya hendra s dkk takutnya nanti nular karena mereka adalah korban ekspkoitasi anak,1
macam betul aja kamu perusahaan lain mana yang mau jor jor an kaya jarum,1
kpai banyak omong,1
betul hentikan aja biar pada puas,1
setuju biar itu kakak seto tahu jangan sok jadi penguasa anak,1
kpai lagi cari komisi namanya juga usaha bos,1
kalau tidak begini bukan indonesia namanya orang indonesia kan ciri khasnya memang seperti itu seneng nyinyir seneng fitnah seneng nyebarin berita hoax seneng ribut seneng menghina seneng demo dll mulai dari pilpres pilkada pileg mobil esemka audisi pemain bulu tangkis nonton sepak bola semua dinyinyirin kalah pilpres pilkada demo berjilid kalah main bola ribut anarkis,1
sudah benar hentikan agar jangan pada asal ngomong,1
ada yang bisa tunjukan bukti dukungan kpai untuk kemajuan ilahraga usia dini,1
kalau merk rokok dengan pb sama besarnya gimana apakah itu salah mindset orang olah raga kalau mendengar kata djarum adalah pusat pelatihan bulutangkis yang mumpuni makanya mereka rebutan untuk kesana ud e sudah kamu di kamu ufe fuck ud e sudah kamu di kamu ufe fuck,1
wah kpai bukan kasih solusi malahan buat masalah janganlah hal ini dibenturkan dengan uu apa mau kita kasih sponsor tanpa tahu siapa yang kasih sponsor weleh,1
pertanyaan kenapa protes setelah penerapan pp sudah berjalan tahun kemana aja kamu dari dulu kenapa kpai tidak protes yang jelas merusak mental anak seperti sinetron film film layar lebar yang tidak berfaedah kamu sakit kah terserah djarum dong mau pake logo djarum duit ya tidak minta pemerintah,1
gabung hti aja tuh anak aman wkwk,1
kpai kebanyakan omong,1
namanya susanto pasti mencla mencle kayak temen saya waktu msh smp,1
akhirnya mimpi anak indonesia hilang jadi nih kpai harusnya ganti nama aja tidak layak,1
mending urusin anak diexploitasi dijalan jangan cuma cari panggung terus tidak guna bubar mendingan,1
suruh kpai yang support dana untuk anak bakat bulutangkis,1
hentikan saja silahkan siap siap nyungsep bulutangkis indonesia,1
bubarkankpi,1
ngiri kali yah tidak kecipratan dari hasil bulu tangkis hahahaha,1
mohon tanya dong apa saja sih pencapaian kpai kamu biasa,1
mulai saat ini kpai yang melakukan pelatihan pada semua atlet dibawah umur kita liat seperti apa hasilnya,1
hahahaha seharusnya kpai kasih win win solution dong kamu biasa jangan cuma mampu bersilat lidah dan berdalih ini itu tanpa solusi kamu bitu namanya kpai mau menang sendiri kamu biasa,1
ini kpai kpk komnas ham dan kelompok taliban yang kata gus muwafig katakan semakin terbukti kalau mereka ini hidup di jaman perjuangan pasti indonesia tidak akan merdeka,1
tampangnya kaya orang hti,1
kpai dan komnas ham itu pahlawan kemalaman cuma bisa ngomong doang tapi bantuan riilnya untuk anak dan kemnusiaan nol gede,1
kpai bukannya mencari solusi tapi nambah masalah saja sudah jelas ada lihak swasta yang mau terlibat ngedidik anak ini malah cari sensasi,1
bubarkan kpai,1
djarum kudus langsung menghentikan bingung juga kpai nya djarum yang punya duit sedangkan kpai duit gajinya dpt hutangan,1
kenapa ya banyak lembaga atau pejabat yang suka cari sensasi padahal diri sendiri tidak punya prestasi kalo memang soal logo kan bisa omong langsung dengan pihak djarum untuk pake logo bca atau polytron dll kenapa ngoceh di publik mau cari nama ya,1
kpai lembaga tidak ada guna cuma bisa bikin rusuh doang,1
prestasi gua tidak ada jadi gua bikin orang tidak berprestasi,1
rip bulu tangkis indonesia,1
kpai mirip fadli zonk kurang kerjaan,1
djarum tidak bakal rugi berhenti audisi pb djarum malah untung tidak habis duit yang rugi dunia bulutangkis indonesia kpai salah sasaran,1
kpai tadinya mau meres duit haha skrg jadi salah tingkah deg,1
kpai isinya orang kontra nkri,1
bagus hentikan saja kacang lupa kulit sebentar lagi nol bulutangkis kita selamat anda layak jadi bintang kpai,1
kalo tidak ada pb djarum tidak mungkin lahir atlet bulutangkis yang hebat dari jaman nenek kamu,3
selanjutnya komisi perlindungan akan membiayai audisi untuk bibit juara badminton terimakasih komisi,1
kpai lebih baik dibubarkan karena terbukti tidak berguna mau tanya anak di mobilisasi untuk demo kpai ada dimana anak jadi gelandangan di jalanan kpai ngapain anak terpapar radikalisme apa yang sudah diperbuat kpai,1
bisa diambil jalan tengah coba pb djarum ganti nama tidak pakai merk rokok pkai merk blibli misalnya atau di bawah bca yang notabene juga di baawah djarum juga kalau niatnya memang mau memajukan bangsa kalau niatnya mau memajukan rokok iya sudah berhenti saja,1
apakah kpai berani menghentikan audisi kamu cbakat kamu di yang diadakan tv swasta yang jelas tidak bermanfaat,1
suruh kpai sponsorin sendiri aja kalo begitu kebanyakan cari panggung haizzz,1
ngeles aja neh kpai kalau bulu tangkis indonesia indonesia tidak berprestasi lagi kpai harus bertanggung jawab,1
kenapa tidak dari dulu anda protesnya kenapa baru skrg semenjak tahun hal ini sudah dilakukan oleh pb djarum kpai harus bertanggung jawab atas mimpi anak indonesia kpaishameonyou,1
emang komisi yang ini tidak guna sama sekali tidak ada hasilnya ngurusin anak artis dan yang viral doang sudah gitu koar dimedia seolah sudah jadi pahlawan pret sama kayak ham bubarin aja deh buang anggaran doang,1
kpai komnas ham bubarin aja kerjaannya apa iya sekalian kpi,1
gara kaga dapet jatah,1
kpai dan komnas ham itu satu rahim,1
fix kpai komnas ham komisi yang unfaedah,1
yang dibubarin kpi nya aja de makan anggaran negara kerjaan tidak jelas malah bikin ricuh,1
kpai kerjamu tu apa yang merusak tu acara tv alay,3
ada yang bakal berasa di atas angin nih kamu kamu,1
kenapa diprotes paka nama pb jarum itu anak anak rumahan bukan anak anak yang suka kelayapan persatuan bulutangkis djaga rumah,1
anak tidak boleh olahraga bolehnya disuruh demo kpai komnas ham sama aja sama benalu negara,1
ini namanya demokrasi kebablasan semua orang bisa bersuara seolah olah pihaknya yang paling benar dan kalau ada masalah dengan mudah mengelak ini namanya pengecut,1
memang dari kecil sudah dikenalin sama djarum sih keberlangsungan perusahaan memang bergantung juga degan kedekatan merek dan logo di hati masyarakat ud di ude bagus kpai yang penting sesuai aturan,1
kpai harusnya melarang anak yang naik atap bus waktu takbiran yang disponsori wan abud melarang anak ikut kampanye melarang anak pawai bawa bendera hti bukan malah ngerecokin hal positif yang sudah jelas manfaatnya sepertinya orang kpai punya mentalitas tukang peras mau minta uang rokok,1
lebih baik investasi pindahkan asset berkarya di luar negeri di sini banyak yang iri sensitif sentimen terlalu radikal,1
lembaga dibiayai negara tapi tujuannya menjatuhkan negara agar generasi muda hancur layaknya afganistan suriah,1
di demo aja ini kpai ada pihak yang membantu pengembangan minat bakat anak dan sudah terbukti banyak prestasinya eh malah direcokin kpai tidak punya cukup otak bahwa tanpa anak anak itu merk djarum sudah terkenal diseantero negeri sok cari panggung tapi tidak pake otak,1
olahraga berprestasi itu butuh modal gede bos tanpa sponsor apa yang bisa kamu harapin suruh biaya sendiri gitu gaji kalian aja yang disumbangin olahraga ikhlas tidak,1
kpai komnas ham saudara seperguruan sama anti jokowi anti pancasila,1
urusan untuk kebanggaan prestasi olahraga di mandulkan sama kpai ham buat negara urusan anak terlantar suka demo gelandangan mana tuh suaranya kpai ham dasar keturunan kadal gurun juga kita lihat nanti beberapa tahun lagi lenyapnya kejayaan bulu tangkis kita gara kpai sontoloyo ini,3
kpai ingin membuat anak indonesia jadi taliban,1
kpai nyari panggung djarum sudah besar bos tanpa audisi bulutangkis juga tidak masalah,1
gara djarum orang jadi tahu kpai selamat,1
bagi anggota kpai yang punya rekening bca tutup aja rekeningnya karena bca punya djarum,1
komisi perlindungan anak tapi di jakarta saja masih banyak anak yang terlantar mau contoh mah keliling saja jakarta dimalam hari sekitar jam malam akan terlihat dengan jelas mana yang harus di lindungin,1
kpai tidak jelas ngurus yang laen aja lah sayang di sayang kan kpai idha berbuat apa untuk nkri,1
rezim jokowi makin ngaco pembinaan anak usia dini cuma omong kosong,1
kpai urusin tuh anak yang ikut demo di monas tidak punya prestasi apa,1
gantiin kpai aja yang ngurus bulutangkis junior kerja tidak becus aja sukanya nyinyirin yang jelas sudah mbantu anak sejak dulu kalau ada perusahaan lain yang mau mana pak yang mau ndidik kayak djarum kerja bapak itu apa sih sebenernya nglindungi anak dari apa tuh liat anak pinggir jalan benahi nohhh,1
anak terlantar harus diurus negara itu aja kamu ributin ke pemerintah tidak usah swasta yang sudah pu ya andil besar buat negara,1
kpai saudaranya komnas ham ya,1
kpai sontoloyo tanya ke anak dan orang tuanya apakah mereka merasa bah,1
nyumbang tapi minta balasan alias tidak rela ikhlas ya begini jadinya sudah dijadikan kebiasaan bahkan kultur se olah olah kalau ngasih duit boleh nabrak aturan tidak usah pakai embel embel merek juga semua sudah tahu kok siapa yang mengadakan audisi itu hasilnya kan untuk kemajuan bangsa dan negara baru namanya ikhlas berjuamg memajukan negeri kita,1
anak kampanye sambil teriak bunuh ahok mereka mingkem,1
semoga kpai bisa membuat audisi bulatangkis sekelas djarum,1
kpai kurang siraman,1
bubarin aja kpai,1
kpai payah selamat anda mematikan sdm yang ada,1
kpai salah bos pb jarum itu persatuan bulutangkis jarum kerja smart dikit bos kalau mau ngetrend supaya kelihatan ada kerjanya kpai urus anak dibawah umur yang kerja di jalanan di pabrik efek dari berhenti nya audisi itu akan terasa di masa depan akan hilang bibit muda calon juara bulutangkis masih untung ada lembaga swasta yang mengurusin pembinaan calon atlet untuk kpai hal apa yang sudah anda perbuat untuk anak indonesia selain bikin sensasi supaya kelihatan eksis,1
ketuane kpai pancen sontoloyo,3
siapa yang tidak akan menyalahkan kpai kalau pernyataan seperti itu skrang kembalikan lagi ke anak yang ikut audisi apakah mereka merasa terkeksploitasi jangan salahkan perusahaan yang sudah mengupayakan kegiatan csr untuk meneruskan jagoan atlet bulu tangkis baru saat ini perusahaan yang benar mampu untuk membuat event itu hanya djarum meski bertntangan dengan uu toh tidak ada lagi perusahaan yang mampu mengadakan itu apakah anda harus sebodoh itu mengikuti uu yang nantinya merugikan anak bangsa anda sendiri kalau saya yang punya djarum pasti dengan pernyataan anda saya akan berhenti mengadakan itu djarum sudah sangat besar tanpa harus ada audisi itu untuk apa harus repot berususan dengan kpai jadi pintar lah dalam memberikan pernyataan,1
kpai harus tanggung jawab cariperusahaan yang mau buat seperti jarum,1
fikirannya terlalu dangkal kepentingan bangsa yang lebih besar diabaikan ganti komisioner kpai,1
sudahlah bubarin aja kpai jadiin pencari bakat,1
trus solusi dari kpai apa ya,1
bagaimana olah raga mau maju ada instutusi negara hadir bak pahlawan kesiangan kayak tidak ada urusan yang lebih berat coba tanya anak merekan bahagia tidak main bulu tangkis mereka merasa dieksploitasi enggak kalau kalian punya anak dan ingin main bulutangkis sana cari lapanga sendiri mau di tol atau di laut terserah,1
kpai tidak usah ngeleees,1
duit lah atau ganti aja pb bca,1
kpai aja yang main bulu tangkis,1
kpai itu tidak ada kerjaan cari panggung agar dapat kegiatan dapat dana deh,1
aturan mana yang dilanggar oleh pb djarum mengadakan audisi bulu tangkis ini pak santo,1
bubarkan kp i cuma habiskan anggaran,1
anak bawa senjata di fb itu smbl ngancam harusnya diurus kpai bukan malah yang main bulu tangkis i di kpai bukan indonesia kan,1
kpai sudah bisa apa saja dikancah dunia susanto lindungi itu anak dilampu merah protes ke walikota atau bupatinya kerja yang bener ya,1
kpai coba tanya seluruh atlet binaan pb djarum apakah mereka merasa bah sesuai tuduhan kpai coba voting secara terbuka barulah ambil keputusan menyalahkan pihak tertentu,1
dari dulu audis djarum baik saja baru kali ini dioprek kpai mungkin mereka tidak terima bayaran kemana saja dari dulu bos,1
kpai harus mengambil alih tanggung jawab regenerasi pemain bulutangkis jangan hanya bisa memojokan dan ngomong doang,1
indo maju karena orang pintar menggunakan kepalanya untuk kemajuan bangsa tapi jika menggunakan kepalanya hanya untuk kemunduran bangsa dengan mengait kan peraturan ya kita bukan saja jalan ditempat tapi bener mundur balik ke jaman si almarhum bapak pembangun mental korupsi pisau bisa dipakai membunuh coba di dapur tidak ada pisau bisa kamu bkerja masak makanya asal jangan njeplak tapi mikir,1
bagaimana mau ada prestasi olahraga,1
kpai di isi individu yang tidak jelas,1
ya sudah pak susanto nanti kpai saja yang menggantikan pb djarum,1
memancing di air keruh sangat di sayang kan bangsa kita sudah terlalu banyak tukang kritik tapi tidak bisa kasih solusi,1
jika dalam beberapa tahun ke depan tidak ada atlet bulutangkis yang berprestasi maka kalian tahu harus memaki siapa,1
kalau disebutkan bertentangan dengan op mengapa kpai menggaungkan masalah eksploitasi anak bukan ranah kpai tentang loho rokok yang diatur fi pp tersebut kpai bertanggung jawab atas timbulnya polemik ini,1
kpai parsial sekali menilai sesuatu oranh nya saya lihat juga kurang kompeten,1
niatnya bagus cuma salah sasaran come on kpai pb djarum ya organisasi sehat untuk anak anak bangsa anda kerja lebih benar dan lebih tepat donk sasaran tembak setiap perusahaan manusia punya mata sisi sisi buruk sisi baik ini yang kamu serang sisi baiknya ckck smart sdikit untuk kedepannya,1
pb djarum bukan perusahaan rokok maka pemakaian pp salah sasaran,1
apa langkah konkrit kpai untuk anak indonesia selain mendorong,1
bagaimana ini kok semua makin mundur aja periode yang suram,1
iya penting ngelarang doang urusan selanjutnya ora urus gan,1
kpai kpai kurang kerjaan kah itu kamu banyak banget sinetron tidak mendidik masih tayang,1
slma ini mngkn gda kerjaan jadi sok perhatian sama anak justru bagus anak di asah di dunia olahraga ketimbang gajelas ujung nya narkoba,1
ada perusahaan mau bantu anak menggapai mimpi malah di halangin dan juga masalah merokok kembali ke pribadi masing pb djarum kan tidak kasih syarat ikut audisi harus merokok djarum,1
tenang besok audisi pindah ke kpai,1
pb kpai siap cetak pemain hebat,1
hmm dicari itu mahh yang bener dibuat salah,1
negri ini rusak karena orang suteng kayak kpai yang menegakkan aturan dengan mata hati yang buta suruh kpai bertanggung jawab akan regenerasi pebulutangkis orang dia itu juga cuma lembaga duduk duduk dpt gaji dan nyalah yalahin lembaga lain,1
pb djarum sudah banyak menghasilkan atlet berprestasi kpai banyak yang harus diurus daripada audisi bulutangkis,1
sip setelah ini kpai harus mendorong audisi prestasi bulu tangkis anak dengan menjadi donatur utama mereka yang melarang ya harus bertanggung jawab,1
amplop nya kurang tebel wkwk,1
orang kpai lagi cari panggung tapi ya jangan jadi orang bodoh donk hilang kesempatan untuk cari bakat muda di bidang bulutangkis gara gara mulut soak,1
waduh kok komentarnya kok serem ya tapi biarin aja biar yang asal bunyi kapok ini masalah beda pendapat atau beda pendapatan ya cari panggung mdh an kpai mampu gantikan pb djarum,1
mau fee ya bilang aja tidak usah alasan macam seperakpun tidak minta dari mereka tapi kemauan mereka dituruti,1
kpai lebay,3
kasihan anak yang berbakat tapi kurang mampu dari segi ekonomi kalo orang berduit mah tidak masalah audisi dihentikan mereka mampu kok bayar latihan di pb djarum,1
mencla mencle nih kpai,1
belum nyetor ke kpai kali,1
hilang deh harapan kita punya juara bulu tangkis kelas dunia kok sekarang malah bilang bukan kpai yang melarang mungkin kpai ada maunya bicaralah terus terang tidak usah malu malu,1
kpai aja sana yang keluar kpai komnas ham saya yakin kalau masyarakat dikasi hak voting pasti bakal pilih dibubarkan saja,1
kata jarum yang punya duit saya kamu ribut ya saya berhentiin hemat dan tambah kaya saya beres,1
perusahaan rokok jadi bebas csr nih pengembangan bakat usia dini pasti dilarang pembuatan taman anak dilarang santunan anak yatim piatu bisa jadi di larang juga kapan majunya bangsa ini kalau perusahaan anak bangsa tidak bisa berbuat untuk masa depan bangsa,1
kpai somplak tidak bisa membedakan eploetasi anak dan bakat sableng tingkat tuyul suek,1
pak kpai kalau yang dihadapi pb djarum itu regulasi artinya keputusan pb djarum menghentikan audisi nya ya sudah benar,1
besok biar kpai yang adain adain audisi,1
sekolah bola barcelona real madrid mu dll juga ada anak yang berusia tahun disitu stl dewasa mrk berprestasi mk sekarang sayonara bulutangkis indonesia gara gara,1
terus kpai mau ngasih solusi apa untuk menggantikan peran djarum,1
sudah mending distop aja daripada dijadikan pencitraan oleh lembaga tertentu mau uangnya aja,1
tidak apa nanti kpai yang akan melatih bulutangkis anak,1
bener ning ora pener kasihan anak yang berbakat bulutangkis sekarang harus merana karena institusi yang lebih sibuk ngurusi pekerjaan yang ada faedahnya dan manfaatnya daripada ngurusi dan mengawasi dampak buruk dekadensi moral abg saat ini tapi mungkin susanto bukan atlit dan bukan orang yang hoby olahraga jadi ya dimaklumi sajalah,1
sudah offside kpai,1
sinetron yang jelas merusak malah didukung mendukung prestasi dunia malah dihalangi bodoh boleh tapi jangan sampai tidak punya otak dong bubarkankpai,3
jangan ambil segi negativenya tapi ambil sisi positifnya kpai harus bisa cari solusinya kapan indonesia akan maju,1
komisi penghancur atlet indonesia,1
wkwk maju terus kpai mana lagi yang mau di brand eksploitasi anak ayo,1
agak kurang cerdas nih yang seperti ini masak presiden harus turun tangan,1
kpai tolol justru kalo mau berpreatasi ya dari usia dini banyak hal yang harusnya bisa diurusi kpsi selain masalah pembinaan usia dini,3
manusia yang berlagak membela hak orang lain tetapi tidak mempunyai naluri untuk memajukan bangsa dan negara khususnya masyarakat yang berprestasi kerjanya hanya merecoki dan membuat gaduh serta menbuang waktu dan energi tidak malu makan uang rakyat tanpa prestasi,1
bubarin kpai kerja tidak jelas ada yang buat petisi biar nanti saya ikut,1
coba di kasih amplop pasti mulutnya langsung manis,1
makanya kpai kalau ngomong otaknya dipakai dulu,1
percuma pak pt djarum sudah patah hati atas kelakuan anda kpai silahkan bertanggung jawab ke masa depan dan sejarah bahwa anda lah kpai yang mematikan kejayaan perbulutangkisan indonesia tolol kok di pelihara,1
bubarin ajalah kpai kok isinya orang tidak kompeten sudah bagus ada perusahaan mau biayai atlet muda malah sampai mengahrumkan bangsa ini malah diributin gimana coba cara berfikirnya,1
mungkin maunya kpi logo jarum diganti dengan logo jerami ud di ude a ud di ude,1
giliran tidak ada sponsor bingung takut di salahkan kalau k depan masa depan bulu tangkis suram seperti sepak bola kalau memang care klian nyetop djarum foundation klian kpai dorong pemerintah untuk melakukan yang di lakukan djarum jangan cuma melarang sudah melarang di tinggal itu namanya tidak bertanggung jawab,1
kpai ini lebih berpikirlah yang mendalam dan jernih menggunakan undang perlindungan anak masih banyak urusan anak yang dieksploitasi oleh keluarganya diberbagai tempat ini ada pihak yang berbaik hati menyalurkan bakat positif anak kok di cari gara sontoloyo,1
ketahuan kelasnya dari cara bikin statement stupid plus kampungan,1
baru liat instagram instansi pemerintah di private takut ya diserang netizen jangan asal ngomong tanpa kasih solusi,1
memang cerdas ud di ude ud di ude ud di ude ud di ude ud di ude,1
bubarkan kpai sok suci nato,1
bagus swasta hentikan saja semua aktivitas positif yang tujuannya baik tapi diributin orang yang merupakan bagian dari pemerintah tapi gada kerjaan kita lihat hasilnya bisa berbuat apa mereka,1
pb djarum menghentikan audisi karena kpai anggap csr pb djarum adalah sebagai eksploitasi anak dan sekarang anda ngeyel bahwa kpai adalah sebab menghentikan audisi maaf anda kpai tidak berguna untuk hal ini,1
mau berharap sama sepak bola,1
pabrik rokok bukan usaha ilegal dan lepas dari pro kontra yang muncul tapi tanggung jawab sosial yang ditunjukkan untuk memajukan dan membina bulutangkis tidak selayaknya dibalas dengan kampanye negatif tanpa solusi oleh kpai karena yang rugi adalah para bibit olahragawan yang mungkin suatu saat berprestasi atas nama indonesia jadi bijaklah dalam berucap dan bertindak jangan numpang eksis tanpa pikir panjang,1
dasaaar oon sama saja atuh mau ada pp atau tidak kalo manusia nya yang ngomong asal cuaap kaya si santo ini pasti siapapun maleees melakukan kegiatan pengembangan bakat anak,1
