Kalimat;label
Sialnya KPAI tidak bisa membedakan mana Yayasan dan mana bisnis...;1
Harus dibedakan antara aktifitas Djarum Foundation dengan (pabrik rokok) Djarum, meskipun Djarum Foundation mendapatkan dananya dari grup usaha Djarum. Grup usaha Djarum tidak hanya pabrik rokoknya saja.  Kalau kemudian Djarum Foundation melakukan suatu kegiatan dan logonya selalu dikaitkan dengan rokok Djarum, agar konsisten stop semua kegiatan  Djarum Foundation dan semua kegiatan dari semua afiliasi pabrik rokok.  KPAI dan dalam lingkup luas Pemerintah apakah siap untuk hal ini?  Sumbangsih Djarum Foundation sudah banyak sekali untuk bangsa ini.  Saya melihat bahwa pemilik grup usaha Djarum sudah sangat bijak dengan mendirikan Djarum Foundation untuk mewadahi aktifitas CSR dari grup Djarum.  Jika langsung menggunakan nama rokok Djarum, akan banyak bertentangan dengan regulasi, tetapi dengan nama Djarum Foundation seharusnya regulator melihat sudah banyak upaya yang dilakukan oleh grup Djarum untuk tetap melaksanakan CSR maupun kegiatan sosial lainnya tanpa melanggar regulasi.  ;1
%uD83E%uDD14%uD83E%uDD14%uD83E%uDD14... jangan2 ada keluarga Susanto yg gagal ikut audisi PB Djarum sehingga balas dendam...???;1
Pilih lihat orang berdasi tapi merokok apa orang pake kaos rokok tapi anti rokok.????  Harusnya PB Djarum didukung, kalo perlu diwajibkan bagi semua anak2 indonesia masuk PB djarum, biar jumlah generasi perokok habis. Gitu logikanya. Otak KPAI sampe segini gak sih????;1
Komisi tidak jelas tugas dan manfaatnya buat negara, hanya ngabisin uang negara, bubarkan saja...;1
KPAI hanya ingin ambil panggung, supaya seakan2 tidak makan gaji buta. Pengen eksis tapi menghancurkan mimpi masyarakat kecil yg berharap anak2nya bisa berprestasi dan mengubah ekonomi keluarga agar lebih baik.;1
kenapa ga ngurusin yg lebih urgen.. anak2 yg di lampu merah, kolong jembatan.. bikin malu aja kpai kerjaan ga jelas;1
it is business!!  silahkan kpai memberikan anggaraj sendiri untuk mencari kader2 bulu tangkis. saya mengapresiasi pihak jarum,,,;1
Lucu yah negeriku?? Salluuutttt%uD83D%uDE2C;1
Pindah malaysia. Ajak atletnya juga. Pingin tau %u201Cdjarum malaysia%u201D vs %u201Ckpai indonesia%u201D;1
jelas banget ternyata bangsa sendiri menjajah bangsa nya sendiri terinspirasi jaman feodal yeee kpai;1
audisi BCA,  audisi Polytron,  audisi blibli. audisi rugi terus kok dibanggakan. yang mimpin orang bisnis, gak bisa untung berarti teramat sangat jenius, sampai mau audisi pakai google maps. %uD83D%uDE02%uD83D%uDE02%uD83D%uDE02  ;1
bubar kan KPAI !!!!;1
Tidak masuk akal dimanapun sponsor ya menampilkan merk dagangnya.Setujulah Djarum menghentikan audisi bulu tangkis sudah repot masih dipojokan.;1
sebats dulu..%uD83D%uDE09;1
KPAI tolong dong di semarang banyak anak-anak kecil jualan koran,disuruh sama bapak ibunya.Mereka nunggu di kejauhan.Daripada ngurusin PB Djarum yang lebih banyak memberikan kontribusi dalam mengarahkan generasi muda masa depan yang lebih baik.Semarang itu kota besar loh tapi KPAI tidak terjun melindungi anak-anak kecil dari eksploitasi.%u263A;1
itu muka orang2 KPAI kok melas2 semua sih, khas banget muka orang kurang pendidikan, mon maap tapi bener2 ga layak buat ada di lembaga negara, pantesan gak ada kerjaannya;1
Sepertinya banyak lembaga seperti KPAI yg tugas, kewenangan, tanggung jawab & terutama hasil kinerjanya kurang jelas, lebih baik di evaluasi kembali drpd memboroskan APBN.;1
"bully anak, kekerasan anak, eksploitasi anak dijalan, di aksi demo... anak terlantar, putus sekolah... itu yg utama hrsnya KPAI urusin... bkn obok"" yg udh jelas beda PT.Djarum sbg produsen tembakau, dg PB.Djarum sbg klub... toh bkn nya jg UU mengatur CSR, klo CSR itu dikeluarkan dlm bntuk pembibitan atlet muda... akal bulus ajalah... ";1
Yang terpenting pabrik rokoknya jangan sampe tutup,... Ok... Ok... Ok...?�;1
Metro TV: Ini sudah deadlock KPAI : Insya Allah bisa ketemu solusinya...;1
Nangis saya. Indonesia mkn lama prestasi bulutangkis mkn suram dilindas intrik2 politisasi. Nyinyir banyak, Solusi nol.:((((;1
Bubarkan Pabrik Jarum%uD83D%uDE02%uD83D%uDE02%uD83D%uDE02%uD83D%uDE03;1
pada gak tau emang maksud terselubung KPAI? udah jelas2 dia pengen duit..alias minta sogokan. harusnya minta baik2 aja ke djarum gak usah pake intrik2 beginian, pasti dikasih kok;1
Bubarkan KPAI;1
PB Djarum tuh bukan berjasa cari bibit aja tapi pembiayaan sponsor sampe jadi atlet sama pelatih juga.. sayang kemampuan otaknya orang2 KPAI terbatas..;1
hentikan aliran dana ke kpai. dan ubah aliran dana nya untuk melakukan tugas yg dilakukan jarum sebelumnya;1
Bener kata ahok dulu kpai harus dibubarin�;1
bubarin kpai segeraaaaaaa !!!!;1
Dr muka2nya aja udah kelihatan ini orng2 KPAI ga ada aura positifnya, aura nyiyir doang adanya. Kepada pemerintah, tolong utk lembaga2 begini diisi orng2 yg kompeten dan profesional di bidangnya, kalo perlu dibuat lelang jabatan dan fit & proper test jg, saatnya rombak semua pimpinan dan para pejabat lembaga2 bobrok yg selama ini ga ada kontribusi nyata utk kemajuan bangsa seperti KPAI, Komnas HAM, dll.;1
KPAI carmuk, ga punya prestasi, bangga bisa menghambat kemajuan bangsa;1
Dasar cari perhatian aja KPAI.  Bisa nggak mencetak orang2 berprestasi???  Pengen dapat bagian duit dr perusahaan rokok kali! Urusin aja tuh anak2 yg masih banyak jadi korban perkosaan & anak2 jalanan!  Urusan gituan aja nggak kekar2.;1
KPAI ini ga ada kerjaan, apa emang isinya orang TOLOL semua sih #BubarkanKPAI;3
Bapak gmn sih?org indonesia dr jaman jebot sukanya ngerokok,makanya rokok laku...sponsor olahraga harus perusahaan yg bonafit dan perusahaan rokok2 di indonesia bonafit pak makanya klo olahraga indonesia di sponsori rokok pst keliatan majunya...klo orang luar negri dr jaman jebot sukanya minum,minuman laku makanya byk sponsor olahraga dr minuman dan olahraga diluar negri maju2... Bapak mau anak2 indonesia cuma bisa olahraga tangan krn ga ada yg bnr2 memfasilitasi anak2 utk bnr2 olahraga...;1
Trus LA light basketball �bakal juga dihentikan??????? �;1
ya tinggal ganti aja jangan djarum tp BCA. tp klo itu tidak boleh brarti ada muatan lain;1
kalo Djarum mendirikan Rumah sakit dngn nama Rumah Sakit Djarum...apa artinya itu eksploitasi jg??apa itu nntiny rumah sakit yg menghsilkn perokok,,atw mengobati perokok,,,please KPAI.mikiirrree;1
PB Djarum melahirkan atlet dunia,bkn mngahsilkan rokok(PT.Djarum)..#bubarkanKPAI;1
%u2063Bulutangkis Indonesia sudah di vonis kanker stadium 2. Besok2 kalau dari cara memandang KPAI sudah tentu pb. Djarum dan turnamen2 sirkuit nasional yang di biayai djarum juga harus  dan akan di hentikan. Kalau itu terjadi sudah stadium 4, hanya menunggu kematian. Karena pasti penghuni atlitnya di bawah 17 tahun dan pesertanya di bawah 17 juga. Prestasi bulutangkis dan Harkat Martabat bangsa di bidang olah raga bulutangkis menunggu kematian. Apa yang terjadi Gudang Garam Hengkang dari tenis meja, Sampoerna\/wismilak hengkang dari tenis, A Mild dan LA hengkang dr kobatama dan IBL,. Sampoerna Hijau Hengkang dari proliga? Bisa itu semua tergantikan? Sampai saat ini tidak bisa dan semua menuju keterpurukan. Sudah bertahun2 tidak ada yang mengambil bagian dengan serius sebagai sponsornya. coba lihat hasilnya sekarang? Mereka tertatih walau mengejar prestasi sea games. Pertahanan terakhir saat ini ada di dunia bulutangkis... yang secara prestasi sangat krusial sebagai penyelamat nama baik ina;1
Adakah atlet PB Djarum yang merokok Djarum? seharusnya melakukan survei ... Dampak Penggunaan Kaos Bertuliskan Djarum pada audisi PB Djarum terhadap konsumsi rokok djarum. semua harus ilmiah Bapak dan Ibu yang saya hormati,   Dan saya melihat, tulisan Djarum pada koas yang dipakai dan rokok tidak identik, dikaos berwarna putih, di rokok berwarna emas, jd mana yg dikatakan sama?;1
Seharusnya KPAI senang dan berbangga hari, konglomerat seperti PB Djarum menuruti rekomendasi menghentikan audisi. Dengan demikian banyak anak2 yg selamat dari bahaya rokok. Meskipun logo diganti sekalipun kek mau diapain kek, toh anak2 juga gak bodo, mereka tahu sponsor nya perusahaan rokok.;1
Seharusya iklan produk tembakau di media juga dihapuskan. Logikanya sih gitu;1
"DI SURAT KPAI JELAS2 TULIS ""MENGHIMBAU MENGHENTIKAN KEGIATAN AUDISI""..... lah skarang ngeles, dasar orang2 otak impoten, gak guna cuman bikin ruwet doang";1
Supaya keberadaannya tidak sia-sia KPAI lebih baik urusin Child Trafficking drpd ngurusin rokok.;1
KPAI lebih setuju kl diadakan audisi artis sinetron ato youtuber;1
Kpai KOMISI PEMERKOSA ANAK INDONESIA;3
Bisa nya cuma cari masalah gak kasih solusi, mental birokrat indonesia, solusi nya di suruh cari sendiri, yg rugi siapa ????;1
Sebaiknya KPAI dan segala macam lembaga dan yayasan gak jelas dibubarkan aja, karena gak ada gunanya. Gak perlu liat dari kasus ini. Kalo gak ada kasus ini apa ada yg tau kalo KPAI ada dan kerjanya apa? Demikian pula dgn lembaga lainnya yang ternyata ada tapi gak ada kejelasan tugas, target, dan pencapaian nya. Segala macem komisi ini itu yg buang duit doang, persis kayak tim percepatan pembangunan yg hasilnya malah gak ada pembangunan.;1
Kemarin waktu pidato kan Pak Presiden sudah berjanji akan membubarkan lembaga2 yg menghambat kemajuan bangsa, ini jelas2 sudah ada 1 lembaga yg bukan saja mengahambat prestasi atlit bulutangkis Indonesia, malahan ingin menghancurkan prestasi atlet bulutangkis Indonesia yg sudah mendunia & mengharumkan nama bangsa.. silakan dibubarkan Pak.. monggo, kami sepenuh hati mendukung Bapak..;1
Sdhlah kpai anak2 dijalan aja anda diam membisu... Sungguh disayangkan sekelas lembaga yg hanya bisa kritik saja tanpa memberisoluai apalagi konstribusi payahh anda...;1
Ya KPAI cari jalan supaya itu bisa di akomodir oleh UU..ajukan perubahan UU supaya itu pada kerja yg di senayan...payah;1
Audisi untuk mencari bakat atlet harusnya sih di dukung ya...apalagi bulutangkis ini sering bawa nama Indonesia di dunia internasional.;1
kalau sampai pb.djarum boikot semua atlitnya yg ada  dipelatnas piye jal?;1
komisi perusak generasi anak.....kalau kalian cinta negri ini kalau kalian cinta anak kalian yuk komen di sini untuk membubarkan kpai.....komisi ngc ada guna.....mending kita dukung kak seto ajja yang sudah pasti memperhatiin anak2 indonesia tanpa kenal dia anak artis atau anak orang miskin.....lah kalau kpai coba yang di urusin yang nyakut nyakut ada.......hadehhh......komisi yang ngc ada guna.....#bubarkankpai;1
KPAI masuk angin stadium akut. dana dari Bloomberg 125juta dolar udah turun?  demi perang dagang tembakao , anak anak generasi bangsa jadi tumbal keserakahan semata. ;1
ini lah bibit penghapus supremasi bulutangkis Indonesia dengan berdalih undang undang. bego bener Si Santo ini.;3
KPAI ngeles terusss, tanda komisi impoten... Djarum uda mau ga pake nama Djarum di kaos dan nama event sesuai permintaan KPAI pertama, masih ditolak, maunya apa? duid?;3
Lah Djarum yg bikin audisi bertahun2,sampe mencetak pemain2 dunia. Lah klo di audisiny ada iklan Djarum lah mmg dia yg punya... Lagian atlit bukutangkis jg gk ada yg ngerokok keleus ckckckckck ;1
KPAI dan Komnas HAM itu sampah masarakat gak ada guna.;1
KPAI harus bisa memikirkan cara mengganti audisi Djarum dengan mencari bakat yg lain. jangan cuma bisanya menggangu yang sudah bertahun tahun berjalan.;1
pikiran KPAI kagak nyambung....pendek buanget...kok bisa yah orang yg kayak gini kepilih ,,,,;1
%u2063Orang bodoh dan pengangguran digaji negara ya hasilnya begini..mikir dulu lah jangan asal ngomong. Sekedar tulisan Djarum pada kaos tanpa ada tulisan rokok gak ngaruh buat anak2. Saya udah test sama anak2 saya dengan pertanyaan tentang Jarum dan jawabannya..Jarum utk jahit, jarum pentul utk kerudung ma2, jarum utk nusuk balon..gak ada satupun yg jawab Jarum itu rokok...KPAI argumentasimu ngawur!;3
trus artis anak anak itu gimana ya? ayo KPAI hajar trus sampai anak anak jadi tUA , DASAR kurang . . . .  ;1
Ntar tukang santet sama foodo juga dipikir dari Darum kudus juga. Mentang2 pake jarum. Nih KPAI gak pernah berguna. Ngakunya belain anak2, giliran ada anak2 ikut demo diem aja. gilliran ada anak2 bunuh orang malah dibela!.  Dapat bayar berapa kalian dari antek asing??? Selanjutnya akan dikenang dalam sejarah, BULU TANGKIS INDONESIA HANCUR OLEH KPAI.;1
Usul sy sebaiknya anggaran kpai dipakai buat audisi mencari bibit atlet bulutangkis & pembinaan mereka ke depannya. Trus kpainya? Bubarin saja..;1
Saya dukung pb djarum stop audisi...biar tambah nyungsep...;1
Hallahh...gombal, banyak omong, banyak larangan tapi tdk punya prestasi apapun juga malah menghambat calon peraih prestasi dunia...capek deh...;1
Sepertinya orang2 KPAI harus dievaluasi kecakapannya dalam membaca undang2. Sangat berbahaya orang2 penegak undang2 tapi gak mampu baca aturan dengan seksama. Taruhannya adalah masa depan bangsa dan negara. Salah baca dan menafsirkan berakibat fatal.;1
saya ngerti sekali dgn sifat2 org berotak kerdil di KPAI ini, pd umumnya org indo kalo udah menjabat mau show off kekuasaan, merasa plg pintar, paling benar, paling penting.... kata2nya tdk boleh diganggu gugat seperti titah raja. jd pd intinya, revolusi mental dulu org2 di kpai, ganti dgn org2 yg berpikiran terbuka.;1
%u2063%u2063Pemikiran yang picik sempit. Ini contoh dimana makin banyak aturan malah makin bikin bangsa ini sulit maju. Bagaiman pak de jokowi, setuju? ;1
KPAI hrsnya bisa membedakan antara nama brand dgn nama yayasan. Jgn hanya gara2 namanya djarum brrti rokok. Bsk2 les jahit bisa diprotes KPAI krn mereka mengajari anak2 menjahit dgn djarum.;1
KPAI gak ada kerjaan lain??? banyak anak kecil dipekerjakan untuk dagang asongan,, mengamen,, meminta minta.. malah ngurusin audisi bulu tangkis yang nota bene bisa membanggakan indonesia.. kalo memang aturan mengapa gak dari awal gak dikasih izin?? dah gila kali yaa..;2
ada kala nya bersifat PRAGMATIS ini sulit orang-orang sok idealis, tp silahkan nilai sendiri deh... ;1
KOMISI YANG BUTUH KOMISI...   dimana2 yg suka ngatur moral biasanya yg moralnya paling bejat. KPI, KPAI, dll;1
saya setuju acara anak2 memang harus lepas dari iklan rokok. itu undang2. Audisi anak2 bisa tetap dijalankan, tapi ga ada nama djarum. Djarum sendiri bisa mencabut hak merek djarum, dan menciptakan merek rokok dalam merek lain, sehingga ga tabrakan dengan regulasi. Kayak Ducati Corse ato Ferrari F1, meski dapet duit dari marlboro tapi ga ada embel2 marlboro di situ.;1
"Knp baru skrg aturan nya di berlakukan??? Bukan nya uu tersebut udah ada dari tahun 2012,jadi selama 9tahun kemana aja bosss??  Apa keliling2 dunia ya???? Terus krn kehabisan dana, mau minta dana lagi lewat ""eksploitasi anak2"" %uD83D%uDE02%uD83D%uDE02%uD83D%uDE02%uD83D%uDE02 #kpaimikirrrrr";1
KPAI, tolong bedakan brand rokok dan PB Djarum.�;1
satiris..... emank ada coba ikut nginep dlu ndaq tuh orang KPAI di kegiatn PB jarum, smeinggu dah nginep sama. lihat langsung.... weleh wlehhhh, orang2 yg mikirnya smeua bisa sim sala bim, hocus pocus, alakazam... suskes semua.... ;1
%u2063Olahraga bulutangkis sering membanggakan Indonesia tp KPAI kepanasan krn ada acara mencari bakat utk masa depan Bulutangkis. Tapi ada anak kecil ikut demo teriak2 tidak pantas KPAI mendadak BUTA, ;3
Kalo peduli dgn anak anak coba KPAI lihat betapa banyak anak anak di eksploitasi untuk ikut demo demo di ikut serta kan oleh orang tua nya untuk kepentingan yg tak menguntungkan buat anak itu sendiri.. Kemna KPAI waktu itu atau memang berpihak ketika anak anak di ikut sertakan dalam demo;1
KPAI drpd urus ginian, mending urus pengamen di bawah umur yg menjadi korban salah tangkap dan blm dapat ganti rugi sampai sekarang. KPAI malah ngilang kalo kasus itu;1
KPAI isinya orang2 waraas ? Saat anak2 disuruh ikut demo, disuruh arak2an teriak bunuh2, pengibaran bendera terlarang ke mana kalian wooiii ? Saat anak2 dapat beasiswa tereak eksploitasi anak. Anjing !!!;2
jangan2 ente agen dari negara lain, agar bulutangkis indonesia melorot;1
Nah sekarang KPAI harus tanggung jawab untuk mengganti semua pendanaan atlet yang telah dihentikan, bagaimana sekarang? Kalau tidak mampu bertanggung jawab maka jangan ikut campur berlebihan. ;1
KPAI, KPPU, Komnas ham adalah contoh lembaga yang lebih banyak mudaratnya. Baiknya bubarin aja.;1
ya mestinya ngikutin aturan dong mau itu perusahaan segede2x bagong juga, kalau peduli ya yayasan ganti nama jgn pake embel2x Djarum. Mari ajak generasi muda terus merokok! Hidup rokok Djarum! Jiaaah..;1
Ciyeee yg lagi dibully netijen%uD83D%uDE01%uD83D%uDE01%uD83D%uDE01;1
klo memamg itu menurut uu sebelumnya .Pb djarum kan yayasan foundation bukan nama rokok lagi;1
sakarepmu wae....ramelumelu.....;1
kpai kebakaran jenggot. ini yayasan. scr entitas berdiri sendiri.;1
OK, setelah Djarum menutup program CSR nya buat bakat2 muda Bulutangkis, silakan KPAI cari CSR dari perusahaan lain, ingat yah, perusahaan lain juga gak boleh tampilkan logo atau brand image perusahaan, biar berimbang, pikiran, omongan dan tindakan buat KPAI ;1
kalo bulan rokok apa bukan eksploitasi? alasannya aneh. harusnya langsung ke polisi atau pengadilan kalo ada pelanggaran undang2.;1
Kurang kerjaan, apa ngga sebaiknya dibubarin saja?;1
anak-anak ngelem, ngemis dipinggir jalan, tawuran pulang sekolah didiemin aja, anak-anak olah raga supaya jadi atlit sukses dibilang exploitasi, punya otak ngak sih???  ;1
jangan mau terima bantuan dari produk haram.. lebih baik anak2 itu dibina untuk hal yang lebih berguna.. ajarkanlah baca alquran & sholat..;1
Sebagai ketua KPAI mustinya anda ngurusin masalah anak2 dibawah umur yg ikut demo, tawuran atau yg dilecehkan. Ini kok malah cari2 masalah dng PB Djarum yg jelas2 sdh memberikan banyak sumbangan bagi prestasi bulutangkis nasional. Dasar otak udang loe!!!;3
#bubarkankpai;1
ini contoh institusi yang kurang kerjaan. sok berkuasa. baca aturan aja ga ngerti.. bedakan perusahaan dengan yayasan aja ga paham..  itu menpora nya juga cuma bisa curhat di medsos.. mereka pikir dgn ga ada PB DJARUM trus orang ga beli rokok lagi?;1
Emang ada logo Rokok nya ya om.. Mikirrrr.... KPAI ayo jadikan anak2 generasi Tawuran, generasi Tiktok... ;1
alangkah baiknya pt jarum bantu keluarga tak mampu di seluruh indonesia, saya sangat setuju;1
PT Djarum bikin Djarum Foundation (Berupa Yayasan) maka Hubungan dgn Pendiri nya Terputus sesuai UU Yayasan 2009, dan Yayasan boleh menerima Donasi dari mana pun juga, lalu Membiayai Anak2 Berbakat Bulutangkis, HARUS nya BOLEH !! Yayasan sdh merupakan Bagian Terpisah dari Pendiri dan menjadi bentuk A Force For Good, Bagi Kebaikan Masyarakat Luas. Boleh memberikan Beasiswa apa pun juga ke anak2 dan mahasiswa. Nahh klo udah bener begini, salah nya di mana yaa ? Apakah PB Djarum belum begini ? Tinggal dibenerin ajaaah..;1
KPAI lempar batu sembunyi tangan.. lembaga kerjanya gak jelas koq mau sok galak.. sekarang kena batunya.. eh ujung2nya ngeles.. pengen tau komisioner KPAI waktu masih anak2 prestasinya apa seh ??? atau anak2 mereka prestasinya apa yak.. coba bikin tim investigasi cari tau itu, jangan2 hasilnya mengejutkan hahaha...;1
emosi gw sama kpai!!!;1
lah dari dulu gak masalah??? aneh juga KPAI kok dadakan amat. parahhh....;1
Foundation dari perusahaan Rokok spt Djarum Foundarion, Sampoerna Foundation atau perusahaan apa pun juga sdh bukan merupakan Bagian dari Produsen, karena berupa Yayasan. Sdh terlepas dari Pendirinya. Baca UU Yayasan 2009. Nahh masak Yayasan tidak boleh Mensponsori Anak2 ? Beneran Ajaib niihh KPAI inii. Semakin bertanya2 ada apa di balik ini ? Persaingan antar PB ? ;1
No hope.... Liat muka - muka komisioner yang difoto aja udah gak enak. Pada nunduk kebawah karena malu. Woi komisioner KPAI,  anak-anak lu udah pada dididik dengan bener belom?;1
%u2063Aku jadi sewot bangeett niiihh. Esensi nya tdk dilihat.  Meski perusahaan2 rokok atau bir atau lainnya yg dilarang menjual produk mereka ke anak2 di bawah usia 18, dengan mendirikan Foundation, artinya Tidak Menjual Produk tsb dan sdh Berubah Fungsi, bukan Produsen lagi, namun Sebuah A Force For Good %uD83D%uDE4F%uD83C%uDFFB%uD83D%uDE4F%uD83C%uDFFB Koqq esensi ini juga tdk BISA dilihat oleh Pemerintah ??;1
Di dunia ini indonesia yg paling jago cuma di bulutangkis sama demo2 raksasa seperti 212. Kalau tidak ada bulutangkis, berarti yg bisa kita banggakan cuma ada satu donggg.;1
apakah Djarum Foundation, Gudang Garam Foundation, Bir Bintang Foundation dll TIDAK BOLEH membantu ANAK2 BUSUNG LAPAR, Yayasan Jantung Anak Indonesia dll ? Tidak Boleh Audiensi bahwa KAMI SIAP MEMBANTU keluarga yg tidak mampu shg anak2 nya menderita Busung Lapar ?;1
Anak2 terlantar banyak tuh di jalanan, apa cm tugas nya dinsos? PB djarum melahirkan atlet, seharusnya di lakukan diskusi yg membangun. ;1
KPAI maksud hati mau cari panggung...sok jadi pahlawan...udah ramai dan banyak kecaman....ngumpet dan tidak gentle pakai tameng UU....ketua nya pakai rok aja itu;1
INDONESIA MUNDUR TERBELAKANG!!! kalu diisi orang2 GOBLOK seperti KPAI!!! sok suci, sok pinter, sok bener!!! TOLOL gak ketulungan dah... otak isi tai!! ckckckckckc;3
Wow deal deal an...KPAI minta sumbangan??? Justru KPAI yg eksploitasi anak berprestasi buat sensasi atau sesuap nasi. Urus yg becus anak jalanan dan terlantar yg jelas butuh perlindungan. Emang sih nggak ada uangnya kalo urus begituan mending urus Djarum yg banyak cuan.;1
TOL*L!!! apa yg sudah KPAI berikan utk bangsa??? NOL BESAR!!!;2
klo ekspoatasi anak pada Demo2 sambil teriak BUNUH BUNUH, dan Kampanye anak2 digonceng BERDIRI di MOTOR, dll seperti itu, KPAI nya di mana yaaahh ? udah sering diminta TERLIBAT utk MENCEGAH, Tidak Bertindak Apa pun. Yang ini malah RAJIN banget. Jadi bertanya2 apakah jangan2 ada TITIPAN dari pesaing PB Djarum ?  jadi ingat Prestasi Olahraga lainnya yg merosot ssdh Wismilak, Gudang Garam mundur dari kegiatan olahraga yg pernah disponsori oleh mereka.;1
Eh KPAI anda bilang PBdjarum melanggar UU exploitasi anak!? Para komisioner KPAI anda semua kemana aja wkt anak anak kecil diajak demo 212, demo teriak teriak bunuh ahok. Knp anda semua ga buka suara?  PBdjarum sdh 50th bina atlet bulutangkis knp bru skrg anda sok sibuk?  Pak Presiden coba cek latar belakang komisionet KPAI. Ada apa dgn mereka? ;1
jadi Djarum Foundation, Sampoerna Foundation, TIDAK BOLEH audiensi utk memberikan Beasiswa sekolah atau kuliah anak2 ? atau misalnya Bintang Foundation (Bir Bintang) juga tidak boleh memberikan Beasiswa ? ;1
Pak Jokowi. Anda yg berwenang membubarkan sebuah lembaga yg di mana tidak bermanfaat untuk negeri ini. Salah contohnya lembaga ini #bubarkanKPAI.;1
Yg namanya sponsor pasti sebut merklah. Lagian ini udah terselenggara bertahun-tahun, lah kemarin2 KPAI ngapain aja? Coba sekarang KPAI yg jadi sponsor, mampu? Sama-sama hidup di dunia, jangan resehlah sama urusan orang lain.;1
KPAI kok BODOH sekali... namanya pembinaan dari anak2x lah dibentuknya... qlo udah seumuran anggota KPAI yang bru belajar yang ada MATA kena smash pada lingkaran biru... guobluoknya kok keterlaluan... mbok yah bodoh saja dulu jangan kebangetan. dasar KPAI..;3
KPAI kaget n ketar2 , ga nyangka PB DJARUM ambil langkah ini....skrg bingung sendiri hadepin masyarakat luas....hahahah....tegakkan aturan koq baru skrg....kmrn kmna aja ?�;1
Tolong dicek latar belakang komisioner KPAI, apa bermasalah;1
kebanyakan ngomong pak... apa solusinya? realistis!! pb djarum gak ngomong aja tapi sudah langsung take action dan sejak dulu sudah berkontribusi melahirkan pemain2 handal yang mengharumkan nama bangsa di tingkat dunia. berapa banyak mimpi anak2 yang bisa terwujud melalui dukungan pb djarum?;1
Payah... KPAI kumpulan orang-orang rigoristis, pengambat kemajuan bangsa.;1
Ketua KPAI lagi cari panggung. Ditunggu semakin naik apa semakin nyungsep.;1
Kalo Dah kyk gini berlindung di aturan. Kalo mau bener gak usah ngurusin yg kyk gini. masih bnyk hal penting yg hrs diurusi KPAI. UUD 45 aturannya mlhn.  contoh : Anak2 terlantar,  tenaga kerja dibawah umur, human traficking. NAIF SEKALI.;1
Cuma ada di Indonesia, memberikan sumbangsih positif utk bangsa dan negara di persulit...Kalau begini terus, sampai nanti kucing bertelur pun jgn pernah bermimpi Indonesia bisa maju!!!!;1
Ngrokok kuwi hak segala bangsa, rasah do ruwet�;1
KPAI 12 13 m Komnas ham n LSM yg lain g guna buat negara n masyarakat� ad sesuatu nh. Urusin th anak jalanan� anak2 yg ikut program tv yg g mndidik;1
Sudah saatnya Indonesia bebas asap rokok. Sudah saatnya sponsor kegiatan positif di negeri kita bukan lagi dari perusahaan rokok. Semoga ada perusahaan non rokok yang bisa memberikan sponsorship yang nilainya tidak kalah dari Djarum. Indonesia bisa !;1
Memalukan nih KPAI lempar batu sembunyi tangan. Kalau nanti bulutangkis Indonesia tenggelam berarti berkat jasa besar KPAI, warbiyasah;1
Weleh2.... Selama ini baik2 aja Boss.... kok skrg ada istilah eksploitasi anak2 segala? Setahu ane ada juga prestasi bulutangkis PB Djarum ok punya.....;1
Mungkin maksudnya lebih baik kompetisi game online daripada kompetisi olah raga;1
nggak suka lihat bangsanya maju ....;1
Semoga jadi blunder KPAI sehingga KPAI tenggelam .. dan semua pegawai2 nya nganggur 7 turunan .. mati lu kpai di sumpahin byk orang ..;3
sebenernya bener sih, jelas ada di undang undang. kalo mau ya pemerintah coba merevisi lah itu untuk, berani ga? justru diluar negeri udah tegas soal brand rokok. ingat ga kasus rio ferdinand? tp ya sayangnya negara kita sudab terlanjur bergantung banyak sama perusahaan rokok.;1
Gw rasa daripada audisi ini dihentikan, lebih KPAI ini aja yg DIBUBARKAN. Semua yg dikerjakan KPAI ini cuma PANSOS... Giliran anak artis aja langsung turun tangan... Hahahahaha... ;1
Yang jadi pertanyaan ya, itu UU kan dr 2012 dan 2014, kenapa baru sekarang di polemikin? Gak dari dulu gitu lohh,,, plis KPAI, jangan bikin masyarakat tanda tanya. Apa karenaa..... Ah sudahlahhhh.....�;1
Gak tau mo komeng apa lagi..... Banyak komentator kalu ada yg berusaha.....;1
Bubarkan kpai...kerja gak ada prioritas yg bermanfaat di protes yg gak jelas macam sinetron diem aja. Tuh di lampu merah banyak eksploitasi anak kpai kemana aja? Buta kalian???;3
Yg membuati dan menyetujui UU KPAI siapa ya? hapus aja kalo gak ada fungsinya.;1
Dari pada ribet, KPAI saja yg cari bakat. Jangan cuma omong tok.;1
Jangan jangan KPAI dipakai asing buat proxy war buat jatuhkan Bulutangkis Indonesia di tingkat International... selamat Komisioner KPAI anda sekalian telah berhasil menjadi antek asing;1
KPAI Komisi pencarian Anak Ingusan;1
KPI cari panggung..biar dibilang ada kerja..;1
Namanya pembinaan olahraga ya sejak dini. Klo sudah tua namanya pembinasaan;1
KPAI lagi cari panggung ..;1
Maklum, kpai dapet dana dari bloomberg.�;1
Untuk rokok knp KPAI tdk menuntut perokok yg lebih mementingkan beli rokok daripada kesehatan dan pendidikan anaknya;1
Anak anak di lampu merah makin banyak KPAI jangan urusin anak artis sja;1
UUD-ujung ujungnya DUIT. ngarep apa? lembaga2 ruwet2. ngak usah cari2.;1
